"","run_index","time","S1","S2","S3","S4","S5","E1","E2","E3","E4","E5","A1","A2","A3","A4","A5","I1","I2","I3","I4","I5","R1","R2","R3","R4","R5","incid_A1","incid_A2","incid_A3","incid_A4","incid_A5","incid_I1","incid_I2","incid_I3","incid_I4","incid_I5","R0","Reff"
"2",1,1,803690,611503,244601,69886,17472,0,0,0,0,0,10,3,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52494254568592,2.52494254568592
"3",1,2,803688,611501,244601,69886,17471,2,2,0,0,1,9,3,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.52494254568592,2.52494254568592
"4",1,3,803685,611501,244601,69886,17471,5,2,0,0,0,7,3,0,0,0,1,0,1,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.52494254568592,2.52494254568592
"5",1,4,803677,611500,244601,69886,17470,13,2,0,0,1,7,3,0,0,0,0,0,1,0,1,4,2,0,0,0,1,1,0,0,0,0,1,0,0,0,2.52494254568592,2.52494254568592
"6",1,5,803676,611500,244600,69885,17470,13,0,1,1,1,6,4,0,0,0,0,1,1,0,1,6,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2.52494254568592,2.52494254568592
"7",1,6,803675,611500,244599,69884,17470,12,0,2,2,1,7,4,0,0,0,0,1,0,0,1,7,2,1,0,0,2,0,0,0,0,0,0,0,0,1,2.52494254568592,2.52494254568592
"8",1,7,803675,611500,244599,69884,17470,10,0,2,2,0,8,4,0,0,0,0,1,0,0,2,8,2,1,0,0,3,0,0,0,0,1,0,0,0,0,2.52494254568592,2.52494254568592
"9",1,8,803673,611500,244599,69884,17470,8,0,2,2,0,10,2,0,0,0,1,1,0,0,2,9,4,1,0,0,0,0,0,0,0,0,0,0,1,0,2.52494254568592,2.52494254568592
"10",1,9,803669,611499,244596,69884,17469,12,1,5,1,1,9,2,0,0,0,1,1,0,1,2,10,4,1,0,0,3,0,0,0,0,1,0,0,1,0,2.52494254568592,2.52494254568592
"11",1,10,803662,611498,244596,69883,17468,15,2,5,1,2,11,1,0,0,0,2,1,0,1,2,11,5,1,1,0,3,1,0,0,0,0,0,1,0,0,2.52494254568592,2.52494254568592
"12",1,11,803658,611497,244596,69882,17468,16,2,4,2,2,11,2,0,0,0,2,1,1,1,2,14,5,1,1,0,2,0,0,1,0,0,0,1,1,0,2.52494254568592,2.52494254568592
"13",1,12,803655,611495,244596,69881,17468,17,4,3,1,2,13,1,0,1,0,1,1,2,2,2,15,6,1,1,0,4,1,0,0,0,1,1,0,1,0,2.52494254568592,1.29195085381005
"14",1,13,803652,611494,244595,69879,17468,15,3,4,2,2,16,2,0,1,0,2,2,2,3,1,16,6,1,1,1,2,0,0,0,0,0,0,1,0,0,2.52494254568592,1.29195085381005
"15",1,14,803649,611494,244594,69879,17467,16,3,4,2,3,14,2,0,1,0,2,1,3,3,1,20,7,1,1,1,3,0,0,0,0,0,0,0,0,1,2.52494254568592,1.29195085381005
"16",1,15,803648,611494,244592,69879,17466,14,3,6,2,3,14,2,0,1,0,2,1,3,2,2,23,7,1,2,1,1,1,0,0,0,0,0,0,1,1,2.52494254568592,1.29195085381005
"17",1,16,803647,611494,244591,69878,17464,14,2,7,2,4,11,2,0,1,0,2,1,3,3,3,27,8,1,2,1,3,1,1,0,0,0,0,1,0,0,2.52494254568592,1.29195085381005
"18",1,17,803643,611493,244588,69877,17464,15,2,8,3,4,12,2,1,1,0,2,1,4,3,2,29,9,1,2,2,2,0,0,0,0,0,0,1,0,0,2.52494254568592,1.29195085381005
"19",1,18,803641,611493,244587,69877,17464,15,2,8,3,4,13,2,1,1,0,1,0,5,3,2,31,10,1,2,2,4,1,0,0,0,1,0,1,0,1,2.52494254568592,1.29195085381005
"20",1,19,803640,611493,244587,69876,17464,11,1,7,4,3,13,2,1,1,0,2,0,6,3,2,35,11,1,2,3,1,0,1,0,0,0,0,1,0,1,2.52494254568592,1.29195085381005
"21",1,20,803638,611492,244586,69873,17464,12,2,6,7,2,12,2,2,1,0,1,0,7,2,3,38,11,1,3,3,2,0,0,1,0,0,0,0,1,0,2.52494254568592,1.29195085381005
"22",1,21,803633,611492,244586,69871,17462,15,2,6,7,4,9,2,2,1,0,1,0,6,3,3,43,11,2,4,3,3,0,0,0,0,1,0,1,1,0,2.52494254568592,1.29195085381005
"23",1,22,803631,611492,244586,69871,17461,13,2,5,6,5,11,0,2,1,0,2,0,6,4,2,44,13,3,4,4,0,1,0,0,0,0,0,1,1,0,2.52494254568592,1.29195085381005
"24",1,23,803629,611491,244586,69871,17461,15,2,4,5,5,10,1,1,1,0,2,0,6,4,2,45,13,5,5,4,2,1,1,0,0,0,0,1,1,1,2.52494254568592,1.29195085381005
"25",1,24,803627,611491,244585,69868,17460,15,1,3,7,5,11,2,2,1,0,1,0,7,3,3,47,13,5,7,4,3,0,0,0,0,1,0,0,1,0,2.52494254568592,1.29195085381005
"26",1,25,803622,611491,244585,69868,17460,16,1,3,6,5,12,2,2,1,0,1,0,6,4,1,50,13,6,7,6,0,0,0,0,0,0,0,1,1,0,2.52494254568592,1.29195085381005
"27",1,26,803621,611490,244582,69865,17460,17,2,5,8,5,11,2,2,1,0,1,0,6,5,1,51,13,7,7,6,3,0,1,0,0,1,0,1,1,1,2.52494254568592,1.29195085381005
"28",1,27,803619,611490,244582,69865,17460,15,2,3,7,4,13,1,3,1,0,2,0,7,5,2,52,14,7,8,6,5,0,0,0,0,1,0,0,0,0,2.52494254568592,1.29195085381005
"29",1,28,803615,611487,244579,69864,17460,13,5,6,8,4,18,1,3,1,0,3,0,7,4,2,52,14,7,9,6,2,1,0,1,0,0,0,1,2,0,2.52494254568592,1.29195085381005
"30",1,29,803610,611487,244576,69864,17459,16,4,8,5,5,17,2,3,2,0,3,0,6,5,2,55,14,9,10,6,5,1,0,0,0,1,0,0,0,0,2.52494254568592,1.29195085381005
"31",1,30,803606,611485,244576,69862,17459,14,5,8,7,5,21,3,2,2,0,3,0,4,5,2,57,14,12,10,6,3,1,0,1,0,0,0,0,2,1,2.52494254568592,1.29195085381005
"32",1,31,803600,611485,244575,69862,17459,17,4,9,4,4,20,4,2,3,0,2,0,4,7,3,62,14,12,10,6,3,1,0,0,0,0,0,0,0,1,2.52494254568592,1.29195085381005
"33",1,32,803597,611484,244574,69861,17459,17,4,10,5,3,16,5,2,2,0,2,0,4,5,4,69,14,12,13,6,3,0,1,1,0,0,0,1,1,0,2.52494254568592,1.29195085381005
"34",1,33,803592,611484,244574,69861,17457,19,4,8,3,5,17,3,3,3,0,2,0,5,5,4,71,16,12,14,6,3,0,1,0,0,1,0,1,1,0,2.52494254568592,1.29195085381005
"35",1,34,803588,611483,244573,69859,17455,19,5,7,4,7,18,3,3,3,0,2,0,4,6,4,74,16,15,14,6,2,0,1,0,0,0,0,1,1,1,2.52494254568592,1.29195085381005
"36",1,35,803584,611481,244572,69858,17455,21,7,6,4,6,19,3,3,3,0,2,0,4,5,5,75,16,17,16,6,2,0,0,0,1,0,0,0,0,1,2.52494254568592,1.29195085381005
"37",1,36,803581,611481,244572,69856,17453,22,7,6,6,6,21,3,2,2,1,2,0,4,4,6,75,16,18,18,6,3,0,0,0,0,1,0,0,1,1,2.52494254568592,1.29195085381005
"38",1,37,803578,611481,244571,69856,17453,21,7,7,5,5,23,3,2,1,1,3,0,3,3,7,76,16,19,21,6,4,1,0,0,0,1,0,0,1,1,2.52494254568592,1.29195085381005
"39",1,38,803574,611479,244571,69854,17452,20,8,7,6,5,22,4,2,1,1,3,0,2,3,7,82,16,20,22,7,2,0,0,0,0,0,0,1,0,1,2.52494254568592,1.29195085381005
"40",1,39,803571,611479,244569,69853,17452,21,8,8,7,4,20,4,1,1,1,2,0,3,3,8,87,16,21,22,7,3,1,0,0,0,0,0,1,0,0,2.52494254568592,1.29195085381005
"41",1,40,803564,611479,244567,69852,17452,25,7,9,8,4,20,3,1,0,1,2,0,3,3,7,90,18,22,23,8,5,1,0,1,0,1,1,0,2,0,2.52494254568592,1.29195085381005
"42",1,41,803560,611476,244562,69851,17452,23,8,14,6,4,23,4,1,1,1,3,1,1,4,6,92,18,24,24,9,3,1,1,0,0,0,0,2,1,1,2.52494254568592,1.29195085381005
"43",1,42,803559,611476,244561,69850,17450,21,7,12,6,5,24,5,1,1,1,2,1,3,5,7,95,18,25,24,9,1,1,1,0,0,0,1,1,0,0,2.52494254568592,1.29195085381005
"44",1,43,803558,611475,244560,69850,17450,21,6,11,6,5,20,6,1,1,1,2,2,4,4,6,100,18,26,25,10,5,0,2,1,0,1,0,3,2,1,2.52494254568592,1.29195085381005
"45",1,44,803554,611475,244558,69848,17446,19,6,8,5,8,24,6,3,2,1,3,2,7,6,7,101,18,26,25,10,1,0,1,0,0,0,0,1,1,1,2.52494254568592,1.29195085381005
"46",1,45,803550,611471,244556,69848,17445,22,10,8,4,8,21,3,3,2,1,3,1,8,6,6,105,22,27,26,12,3,0,0,0,1,0,0,1,0,1,2.52494254568592,1.29195085381005
"47",1,46,803548,611471,244554,69848,17443,21,10,9,4,8,19,2,3,0,2,2,0,8,6,5,111,24,28,28,14,2,2,1,0,0,0,1,1,1,1,2.52494254568592,1.29195085381005
"48",1,47,803545,611469,244552,69847,17442,22,9,9,4,8,19,4,4,0,2,2,1,8,6,5,113,24,29,29,15,3,1,1,0,0,0,0,1,1,1,2.52494254568592,1.29195085381005
"49",1,48,803537,611469,244550,69846,17441,27,8,9,4,8,19,4,4,0,2,2,1,6,6,6,116,25,33,30,15,5,1,1,0,1,1,0,2,0,1,2.52494254568592,1.29195085381005
"50",1,49,803534,611466,244549,69845,17440,24,10,7,5,7,24,4,5,0,2,2,1,7,6,4,117,26,34,30,19,3,0,0,0,1,0,0,1,1,3,2.52494254568592,1.29195085381005
"51",1,50,803532,611464,244547,69845,17439,23,12,8,4,4,25,4,5,0,3,1,1,7,6,7,120,26,35,31,19,3,0,0,0,0,0,0,1,0,1,2.52494254568592,1.29195085381005
"52",1,51,803527,611463,244546,69844,17438,25,13,8,5,4,23,3,3,0,3,1,1,8,5,8,125,27,37,32,19,3,2,0,0,0,0,1,1,1,1,2.52494254568592,1.29195085381005
"53",1,52,803524,611462,244545,69842,17436,25,11,8,6,5,23,5,2,0,2,1,1,9,6,8,128,28,38,32,21,3,1,1,0,0,0,0,1,1,0,2.52494254568592,1.29195085381005
"54",1,53,803519,611459,244544,69841,17436,27,13,7,6,5,22,5,2,0,2,1,1,8,5,8,132,29,41,34,21,5,0,0,0,1,1,0,0,0,1,2.52494254568592,1.29195085381005
"55",1,54,803516,611457,244541,69840,17435,24,15,10,7,4,22,5,1,0,2,1,1,6,4,7,138,29,44,35,24,6,0,0,0,0,1,0,1,0,1,2.52494254568592,1.29195085381005
"56",1,55,803514,611454,244541,69839,17435,19,18,9,8,3,26,4,1,0,2,1,0,6,4,7,141,31,45,35,25,3,3,1,0,0,0,1,1,0,0,2.52494254568592,1.29195085381005
"57",1,56,803510,611451,244540,69838,17435,20,17,8,9,3,24,7,2,0,2,1,1,7,4,6,146,31,45,35,26,3,3,0,0,0,1,1,0,0,0,2.52494254568592,1.29195085381005
"58",1,57,803503,611449,244536,69837,17433,23,15,12,10,5,23,10,1,0,2,2,1,6,3,5,150,32,47,36,27,3,2,0,1,0,1,1,1,1,0,2.52494254568592,1.29195085381005
"59",1,58,803499,611449,244534,69835,17433,23,12,13,10,5,24,11,1,1,2,3,2,7,3,4,152,33,47,37,28,0,2,0,0,0,0,1,1,1,0,2.52494254568592,1.29195085381005
"60",1,59,803495,611448,244533,69835,17433,27,10,13,9,5,23,12,1,0,2,3,3,8,4,4,153,34,47,38,28,3,1,1,0,1,0,1,1,1,1,2.52494254568592,1.29195085381005
"61",1,60,803489,611445,244532,69834,17433,30,11,12,9,3,25,11,2,0,3,3,4,9,5,4,154,36,47,38,29,3,1,0,1,0,1,0,1,1,0,2.52494254568592,1.29195085381005
"62",1,61,803483,611442,244528,69832,17432,32,13,15,9,4,20,10,2,1,1,4,4,7,6,3,162,38,50,38,32,4,2,2,0,0,1,1,4,1,1,2.52494254568592,1.29195085381005
"63",1,62,803479,611440,244526,69831,17432,31,12,11,9,3,22,11,4,0,1,3,5,11,7,3,166,39,50,39,33,2,1,1,1,0,0,1,1,2,1,2.52494254568592,1.29195085381005
"64",1,63,803474,611440,244526,69828,17431,34,10,9,9,3,22,10,5,1,0,2,5,11,7,4,169,42,51,41,34,4,0,1,1,0,1,0,1,3,1,2.52494254568592,1.29195085381005
"65",1,64,803468,611438,244524,69827,17429,35,12,9,6,4,21,8,6,2,0,3,5,9,9,3,174,44,54,42,36,4,1,1,0,0,1,1,1,0,0,2.52494254568592,1.29195085381005
"66",1,65,803460,611437,244522,69824,17429,38,11,9,9,4,22,5,7,2,0,4,6,7,7,3,177,48,57,44,36,9,0,1,1,1,1,0,1,2,1,2.52494254568592,1.29195085381005
"67",1,66,803456,611436,244521,69823,17427,32,12,8,7,4,29,4,7,3,1,5,5,8,9,4,179,50,58,44,36,7,2,0,0,0,1,1,0,0,1,2.52494254568592,1.29195085381005
"68",1,67,803453,611434,244520,69818,17426,27,11,9,12,4,35,5,6,3,1,4,5,8,9,4,182,52,59,44,37,3,1,1,1,1,1,0,1,1,1,2.52494254568592,1.29195085381005
"69",1,68,803443,611431,244518,69817,17425,33,13,9,11,3,36,5,7,4,2,5,4,6,8,5,184,54,62,46,37,3,1,0,1,0,1,1,0,3,1,2.52494254568592,1.29195085381005
"70",1,69,803437,611430,244516,69817,17423,35,12,11,7,4,38,5,7,5,2,3,4,6,10,4,188,56,62,47,39,5,1,0,0,0,1,0,1,0,0,2.52494254568592,1.29195085381005
"71",1,70,803429,611428,244516,69815,17422,37,13,10,9,5,38,5,7,4,1,3,4,7,6,4,194,57,62,52,40,10,1,1,1,0,1,0,1,1,0,2.52494254568592,1.29195085381005
"72",1,71,803423,611426,244514,69814,17420,32,14,10,8,7,42,4,8,4,1,3,4,7,7,3,201,59,63,53,41,3,1,1,0,0,1,0,1,0,1,2.52494254568592,1.29195085381005
"73",1,72,803410,611423,244512,69811,17416,41,16,10,11,10,41,3,9,4,1,4,3,7,7,4,205,62,64,53,41,8,1,0,1,1,1,0,1,1,1,2.52494254568592,1.29195085381005
"74",1,73,803402,611421,244511,69810,17414,40,17,10,10,10,43,3,8,3,2,2,3,7,7,5,214,63,66,56,41,5,2,1,1,0,1,1,1,3,0,2.52494254568592,1.29195085381005
"75",1,74,803395,611421,244507,69807,17410,41,14,12,9,14,40,4,9,3,2,2,4,8,9,4,223,64,66,58,42,12,0,1,0,1,2,0,1,0,2,2.52494254568592,1.29195085381005
"76",1,75,803388,611420,244507,69803,17410,34,15,10,13,11,43,4,7,3,2,4,4,8,8,4,232,64,70,59,45,8,1,0,0,2,1,0,1,1,4,2.52494254568592,1.29195085381005
"77",1,76,803382,611418,244507,69799,17410,31,16,9,16,5,47,4,6,2,4,4,4,8,7,8,237,65,72,62,45,4,2,0,1,0,1,1,1,2,0,2.52494254568592,1.29195085381005
"78",1,77,803373,611411,244503,69797,17408,35,20,12,15,7,45,6,4,3,4,4,3,9,8,8,244,67,74,63,45,6,1,1,1,0,1,1,1,1,1,2.52494254568592,1.29195085381005
"79",1,78,803360,611407,244502,69797,17407,41,22,11,13,7,49,6,4,4,4,4,4,9,9,9,247,68,76,63,45,3,3,0,2,0,1,2,1,4,0,2.52494254568592,1.29195085381005
"80",1,79,803351,611406,244500,69797,17406,46,18,12,7,8,43,9,4,6,4,4,5,7,12,9,257,69,79,64,45,3,1,1,0,1,1,1,1,0,1,2.52494254568592,1.29195085381005
"81",1,80,803344,611402,244500,69794,17405,49,20,10,10,7,40,8,5,5,5,4,6,8,10,9,264,71,79,67,46,6,3,1,1,1,1,1,1,2,1,2.52494254568592,1.29195085381005
"82",1,81,803335,611400,244498,69792,17404,51,18,10,9,6,39,9,6,5,4,5,4,8,9,9,271,76,80,71,49,9,1,1,1,0,1,0,1,2,1,2.52494254568592,1.29195085381005
"83",1,82,803325,611397,244493,69790,17403,51,20,13,8,6,43,8,7,6,4,5,4,8,9,9,277,78,81,73,50,6,3,0,0,0,1,1,1,1,1,2.52494254568592,1.29195085381005
"84",1,83,803313,611393,244492,69790,17400,56,20,13,7,8,43,9,5,6,4,4,5,8,9,8,285,80,84,74,52,8,3,0,1,0,1,1,1,1,0,2.52494254568592,1.29195085381005
"85",1,84,803302,611391,244491,69789,17399,58,18,13,6,9,46,10,4,7,4,5,6,8,6,7,290,82,86,78,53,8,1,0,0,0,1,1,1,1,0,2.52494254568592,1.29195085381005
"86",1,85,803294,611389,244491,69787,17399,57,18,12,7,9,46,11,4,7,2,6,5,8,6,6,298,84,87,79,56,10,3,1,0,1,2,1,1,1,1,2.52494254568592,2.52494254568592
"87",1,86,803269,611384,244483,69781,17394,70,19,18,12,12,48,13,5,5,3,7,4,9,6,6,307,87,87,82,57,7,3,1,0,0,1,1,1,0,0,2.52494254568592,2.52494254568592
"88",1,87,803257,611377,244480,69775,17387,74,22,19,18,19,53,15,6,5,3,6,5,10,6,5,311,88,87,82,58,10,2,3,2,1,2,1,4,5,1,2.52494254568592,2.52494254568592
"89",1,88,803244,611370,244473,69771,17384,75,26,19,15,20,56,15,8,7,4,7,6,14,11,5,319,90,88,82,59,15,5,1,1,1,2,3,2,2,1,2.52494254568592,2.52494254568592
"90",1,89,803210,611364,244470,69761,17379,92,24,19,22,23,59,17,7,6,5,8,7,14,10,6,332,95,92,87,59,11,2,2,1,1,2,1,4,3,3,2.52494254568592,2.52494254568592
"91",1,90,803172,611357,244465,69752,17375,117,28,18,27,23,62,17,6,5,5,9,8,16,11,9,341,97,97,91,60,17,2,1,2,2,3,1,2,3,3,2.52494254568592,2.52494254568592
"92",1,91,803137,611350,244455,69746,17369,132,32,25,28,24,70,15,5,6,7,11,8,14,12,12,351,102,103,94,60,21,3,2,4,2,3,2,2,7,3,2.52494254568592,2.52494254568592
"93",1,92,803104,611342,244449,69740,17364,141,35,27,23,24,82,15,7,9,8,11,10,12,18,14,363,105,107,96,62,21,4,1,2,2,3,2,1,3,5,2.52494254568592,2.52494254568592
"94",1,93,803073,611333,244443,69735,17361,148,38,31,23,20,83,18,7,11,9,12,10,13,19,15,385,108,108,98,67,25,4,1,1,1,4,2,2,3,3,2.52494254568592,2.52494254568592
"95",1,94,803036,611325,244432,69729,17358,156,40,39,25,19,96,21,7,12,7,16,9,12,21,17,397,112,112,99,71,24,4,3,1,1,3,2,5,3,2,2.52494254568592,2.52494254568592
"96",1,95,802994,611316,244416,69721,17348,171,43,47,29,26,106,22,10,8,7,15,8,16,22,16,415,118,113,106,75,25,4,2,2,1,4,3,2,3,1,2.52494254568592,2.52494254568592
"97",1,96,802937,611307,244412,69706,17340,199,45,47,39,32,119,22,9,7,5,18,10,17,20,14,428,123,117,114,81,39,4,4,0,2,6,2,6,1,4,2.52494254568592,2.52494254568592
"98",1,97,802895,611295,244399,69691,17332,196,51,50,53,34,139,22,12,6,6,22,9,22,17,16,449,130,119,119,84,24,8,5,2,2,4,4,7,5,5,2.52494254568592,2.52494254568592
"99",1,98,802852,611285,244387,69686,17321,211,49,50,51,38,144,27,16,8,7,24,13,26,17,18,470,133,123,124,88,37,5,3,2,2,5,3,4,4,4,2.52494254568592,2.52494254568592
"100",1,99,802801,611267,244367,69674,17314,220,59,63,57,39,162,29,16,10,8,25,13,28,20,20,493,139,128,125,91,35,5,3,3,3,5,3,4,5,6,2.52494254568592,2.52494254568592
"101",1,100,802737,611258,244349,69662,17307,244,60,74,61,37,180,27,15,12,10,26,15,30,24,22,514,147,134,127,96,32,11,4,4,4,5,7,7,8,7,2.52494254568592,2.52494254568592
"102",1,101,802638,611233,244331,69645,17295,306,67,81,66,38,189,32,17,15,12,26,22,28,27,27,542,153,145,133,100,33,9,9,5,3,5,6,15,10,7,2.52494254568592,2.52494254568592
"103",1,102,802543,611212,244315,69628,17279,363,73,73,68,44,197,38,25,18,15,26,25,40,31,27,572,159,149,141,107,49,9,5,4,3,7,6,8,7,6,2.52494254568592,2.52494254568592
"104",1,103,802433,611194,244300,69615,17271,417,76,75,70,43,220,41,26,21,17,30,28,46,32,28,601,168,155,148,113,67,5,4,4,4,10,3,7,9,9,2.52494254568592,2.52494254568592
"105",1,104,802321,611177,244270,69594,17259,452,85,94,78,42,264,40,29,24,19,38,29,45,38,34,626,176,164,152,118,75,11,7,2,3,11,6,10,5,5,2.52494254568592,2.52494254568592
"106",1,105,802198,611146,244246,69575,17238,489,99,101,90,55,295,45,34,23,19,47,28,46,38,36,672,189,175,160,124,74,10,7,5,3,11,6,10,10,5,2.52494254568592,2.52494254568592
"107",1,106,802039,611110,244223,69552,17222,563,119,107,98,63,321,48,36,22,18,49,26,49,43,33,729,204,187,171,136,100,16,7,6,4,14,10,11,12,8,2.52494254568592,2.52494254568592
"108",1,107,801872,611077,244190,69517,17196,616,126,122,115,77,374,61,39,25,21,52,30,51,53,36,787,213,200,176,142,86,11,11,7,4,12,7,17,15,9,2.52494254568592,2.52494254568592
"109",1,108,801717,611041,244157,69485,17172,673,144,127,125,88,408,60,46,27,23,57,33,61,61,38,846,229,211,188,151,100,16,8,6,6,14,10,13,13,13,2.52494254568592,2.52494254568592
"110",1,109,801521,611008,244105,69448,17147,755,151,158,143,94,451,68,47,25,27,60,36,64,65,46,914,244,228,205,158,100,17,10,9,6,15,10,17,18,12,2.52494254568592,2.52494254568592
"111",1,110,801312,610991,244061,69425,17103,849,141,175,139,120,476,78,48,31,29,68,42,70,77,49,996,255,248,214,171,131,20,8,5,7,19,12,14,11,13,2.52494254568592,2.52494254568592
"112",1,111,801092,610954,244023,69388,17064,919,146,191,160,139,539,84,50,35,31,79,52,69,75,55,1072,271,269,228,183,139,16,15,8,8,20,10,23,17,16,2.52494254568592,2.52494254568592
"113",1,112,800843,610913,243980,69336,17029,1009,161,196,187,150,606,86,60,40,38,85,54,82,81,62,1158,293,284,242,193,163,14,12,10,8,24,8,18,19,17,2.52494254568592,2.52494254568592
"114",1,113,800615,610868,243925,69289,16983,1050,184,221,205,171,694,87,65,43,38,92,50,87,90,67,1250,318,304,259,213,154,16,13,13,11,22,9,20,25,22,2.52494254568592,2.52494254568592
"115",1,114,800243,610808,243882,69247,16944,1246,219,231,209,177,738,88,64,52,44,103,52,93,97,81,1371,340,332,281,226,231,28,14,14,9,33,16,21,27,18,2.52494254568592,2.52494254568592
"116",1,115,799927,610741,243791,69194,16901,1298,242,287,221,193,858,105,68,58,44,122,62,99,115,87,1496,357,357,298,247,207,26,22,11,12,30,16,35,21,23,2.52494254568592,2.52494254568592
"117",1,116,799599,610656,243730,69135,16850,1389,285,291,248,209,950,122,80,63,49,136,71,119,118,101,1627,373,382,322,263,229,31,19,19,12,33,18,29,37,23,2.52494254568592,2.52494254568592
"118",1,117,799267,610598,243648,69065,16787,1459,294,325,262,237,1023,138,86,75,57,149,80,126,144,110,1803,397,417,340,281,257,33,23,13,15,37,19,36,26,30,2.52494254568592,2.52494254568592
"119",1,118,798810,610505,243561,68981,16710,1622,335,353,307,269,1142,156,93,77,65,175,82,141,150,127,1952,429,454,371,301,218,33,25,16,16,31,20,41,32,32,2.52494254568592,2.52494254568592
"120",1,119,798358,610417,243470,68893,16623,1825,370,378,347,308,1220,168,105,82,71,183,94,162,156,137,2115,458,487,408,333,288,49,25,20,21,42,29,41,39,42,2.52494254568592,2.52494254568592
"121",1,120,797832,610297,243371,68808,16523,2021,412,411,373,345,1323,200,117,86,79,202,110,186,179,156,2323,488,517,440,369,310,55,30,17,18,45,33,49,34,34,2.52494254568592,2.52494254568592
"122",1,121,797213,610195,243231,68721,16426,2285,426,472,409,390,1422,225,132,92,90,214,130,213,186,165,2567,531,554,478,401,343,44,32,24,21,49,26,52,48,42,2.52494254568592,2.52494254568592
"123",1,122,796603,610053,243098,68616,16338,2503,498,521,442,415,1557,232,146,107,97,232,135,232,210,185,2806,589,605,511,437,388,52,41,26,24,56,31,64,52,46,2.52494254568592,2.52494254568592
"124",1,123,796013,609944,242955,68509,16222,2649,524,559,471,461,1709,249,168,123,107,257,138,262,240,208,3073,652,658,543,474,406,63,40,32,25,59,37,63,62,50,2.52494254568592,2.52494254568592
"125",1,124,795238,609778,242805,68364,16108,2959,590,606,522,500,1864,277,187,141,108,285,155,293,269,228,3355,707,711,590,528,462,66,43,30,32,67,39,69,59,63,2.52494254568592,2.52494254568592
"126",1,125,794252,609594,242639,68198,15964,3416,669,660,599,549,2071,306,200,159,127,308,174,322,289,257,3654,764,781,641,575,539,76,44,34,32,78,45,71,66,62,2.52494254568592,2.52494254568592
"127",1,126,793353,609416,242424,68056,15840,3698,726,760,641,579,2322,344,212,174,144,342,200,352,315,276,3986,821,854,700,633,598,75,42,33,35,86,44,66,63,68,2.52494254568592,2.52494254568592
"128",1,127,792351,609208,242251,67863,15681,4016,815,825,738,635,2611,370,215,179,159,382,219,365,324,305,4341,895,946,782,692,610,84,53,49,40,88,50,84,97,79,2.52494254568592,2.52494254568592
"129",1,128,791208,609046,242040,67653,15539,4461,843,899,802,658,2850,390,237,207,178,419,243,399,369,340,4763,985,1027,855,757,726,95,59,46,43,105,56,93,90,85,2.52494254568592,2.52494254568592
"130",1,129,790009,608790,241780,67472,15372,4829,948,1007,847,697,3188,431,260,219,191,463,273,431,404,379,5212,1065,1124,944,833,747,105,65,47,45,108,63,103,91,87,2.52494254568592,2.52494254568592
"131",1,130,788549,608529,241480,67261,15221,5434,1041,1139,920,716,3456,476,291,243,208,501,299,478,445,411,5761,1162,1214,1017,916,897,116,76,48,51,130,69,122,94,100,2.52494254568592,2.52494254568592
"132",1,131,787010,608257,241180,66986,14994,5946,1128,1241,1053,792,3831,516,334,252,227,550,331,531,481,456,6364,1275,1316,1114,1003,915,119,88,60,52,132,71,141,116,102,2.52494254568592,2.52494254568592
"133",1,132,785277,607954,240829,66673,14766,6632,1241,1363,1190,866,4178,557,382,272,245,615,361,594,527,501,6999,1394,1434,1224,1094,1035,141,87,68,44,149,83,138,132,87,2.52494254568592,2.52494254568592
"134",1,133,783248,607557,240487,66355,14523,7477,1414,1480,1308,978,4612,597,410,308,257,673,396,663,584,515,7691,1543,1562,1331,1199,1152,161,93,80,63,167,96,148,157,122,2.52494254568592,2.52494254568592
"135",1,134,781317,607184,240030,65997,14306,8089,1530,1696,1429,1010,5158,663,441,341,285,735,437,725,652,574,8402,1693,1710,1467,1297,1259,179,121,91,60,182,106,192,178,116,2.52494254568592,2.52494254568592
"136",1,135,779431,606762,239521,65649,14010,8534,1667,1892,1508,1130,5681,737,520,392,298,827,474,807,745,607,9228,1867,1862,1592,1427,1315,183,128,93,71,190,108,203,180,139,2.52494254568592,2.52494254568592
"137",1,136,777203,606232,238989,65206,13736,9257,1906,2093,1678,1194,6185,825,557,421,322,908,530,880,818,662,10148,2014,2083,1763,1558,1454,207,144,95,71,210,123,229,185,138,2.52494254568592,2.52494254568592
"138",1,137,774126,605785,238486,64759,13358,10670,2023,2223,1845,1363,6773,908,621,458,345,992,580,978,893,705,11140,2211,2294,1931,1701,1623,233,145,97,78,235,138,230,190,152,2.52494254568592,2.52494254568592
"139",1,138,771200,605231,238003,64220,13039,11738,2206,2331,2097,1452,7454,1014,684,480,378,1110,650,1057,945,744,12199,2406,2527,2144,1859,1882,269,167,136,83,272,160,265,265,163,2.52494254568592,2.52494254568592
"140",1,139,768128,604600,237299,63632,12601,12656,2408,2603,2284,1644,8273,1142,753,546,409,1234,705,1173,1081,800,13410,2652,2774,2343,2018,1896,253,175,133,97,274,151,279,259,188,2.52494254568592,2.52494254568592
